,t,xr,xr_dot,xw,yr,θr,θr_dot,θw,θw_dot,tau,tau_p1,tau_p1_nn,xr_sp,θr_sp
421,14.73500000000005,-0.27808925330227824,0.022861006455681565,-0.4782484396333482,5.996660428949373,0.03336605508000411,-0.28842664369986465,-0.11956210990833704,0.4383552171637174,11.5279477,4.55235068,-3.337143309829491,-0.30447578982695245,0.0
422,14.77000000000005,-0.27725997521416956,0.02288999056789387,-0.4168316203923303,5.998376426655988,0.02326403928277528,-0.2888747406320122,-0.10420790509808257,0.4390346085899917,4.55235068,-7.39459641,-8.192174386651924,-0.30447578982695245,0.0
423,14.80500000000005,-0.2762902238233122,0.03170213005015077,-0.355462563860199,5.999477622307886,0.013195772962672025,-0.2864984024004175,-0.08886564096504974,0.43767313611316394,-7.39459641,-10.2107998,-9.258900258528183,-0.30447578982695245,0.0
424,14.84000000000005,-0.27500233177389377,0.041530186412031656,-0.29431565197452325,5.999968916224719,0.0032188922587359273,-0.28365240441921585,-0.07357891299363081,0.43586115323183167,-10.2107998,-4.17923982,-3.3730313811354975,-0.30447578982695245,0.0
425,14.87500000000005,-0.27348632962889147,0.04485003799756626,-0.23334604430207997,5.999865728288749,-0.006690097459589387,-0.2826183585805353,-0.058336511075519994,0.4351400473701945,-4.17923982,10.5994869,-0.6072220468032361,-0.30447578982695245,0.0
426,14.91000000000005,-0.2720944078941968,0.034214402258229804,-0.1722943317369074,5.9991699379830035,-0.01663411310803854,-0.28565339152199537,-0.04307358293422685,0.4370336878475505,10.5994869,14.8129765,-4.10503118723149,-0.30447578982695245,0.0
427,14.94500000000005,-0.27115150411031375,0.018609794209418773,-0.1109233261691217,5.9978601960193805,-0.026707871377330265,-0.2900325564995747,-0.027730831542280426,0.43970128330171676,14.8129765,6.50841071,-4.099476412205588,-0.30447578982695245,0.0
428,14.98000000000005,-0.27063864806503213,0.008679390356075123,-0.04927733685071622,5.995915207030323,-0.036901926511970363,-0.29252829894563825,-0.012319334212679054,0.44096229600747616,6.50841071,0.860837327,2.1449746787443518,-0.30447578982695245,0.0
429,15.01500000000005,-0.2703904024333098,0.002147407044390315,0.012479154040812006,5.993328358601765,-0.0471624079681574,-0.2938288012327682,0.0031197885102030014,0.4412800536102499,0.860837327,-5.14650068,-12.925043667442555,-0.30447578982695245,0.0
430,15.05000000000005,-0.2702760279289308,-0.0006860321190917951,0.074209737325332,5.990102633305808,-0.057445884516487904,-0.2938425863048249,0.018552434331333,0.44059237142746444,-5.14650068,-6.58135932,-19.22064205871772,-0.30447578982695245,0.0
431,15.08500000000005,-0.2702278460354945,-0.0037153727577929896,0.13582942213795418,5.986244022336837,-0.06772797841977593,-0.29374977261351853,0.033957355534488545,0.43969581573082955,-6.58135932,-9.58981068,-18.808373853515636,-0.30447578982695245,0.0
432,15.12000000000005,-0.27022295144858366,-0.005599600424364803,0.1972897934215592,5.981758256013359,-0.07799785222535008,-0.29314430256639207,0.0493224483553898,0.43831655374349693,-9.58981068,-11.0567798,-17.229679961316123,-0.30447578982695245,0.0
433,15.15500000000005,-0.2702381233634314,-0.007647889376737549,0.25854207027627535,5.976653872093845,-0.08824451575428145,-0.2924233589441661,0.06463551756906884,0.4367230660720648,-11.0567798,-12.603231,-17.73687172322183,-0.30447578982695245,0.0
434,15.190000000000051,-0.27027189988466194,-0.009788413101932347,0.3195552954962638,5.970938274642359,-0.0984635573377335,-0.2915657777644954,0.07988882387406596,0.43490156337126,-12.603231,-14.0967875,-18.84242359861851,-0.30447578982695245,0.0
435,15.225000000000051,-0.27032247365853274,-0.012061303571588633,0.38029819457126407,5.964620083967814,-0.1086504200380525,-0.29058441461637596,0.09507454864281602,0.4328612960316668,-14.0967875,-15.5719788,-20.347844795870373,-0.30447578982695245,0.0
436,15.260000000000051,-0.2703891372502981,-0.014476617883143472,0.4407403670347848,5.957708857281904,-0.11880083894172815,-0.2894831041196613,0.1101850917586962,0.43060550170870615,-15.5719788,-17.0431614,-22.230094628417888,-0.30447578982695245,0.0
437,15.295000000000051,-0.27047155849970494,-0.017031539973456633,0.5008516908235937,5.95021515955964,-0.12891061664336612,-0.2882618705442681,0.12521292270589843,0.428134920823038,-17.0431614,-18.5120802,-24.434184779766998,-0.30447578982695245,0.0
438,15.330000000000052,-0.2705695437237474,-0.01972111946510835,0.5606021263524523,5.9421505917355155,-0.13897554682953178,-0.2869201808980169,0.14015053158811308,0.4254499914807483,-18.5120802,-19.9786402,-26.880104837573874,-0.30447578982695245,0.0
439,15.365000000000052,-0.27068301442514753,-0.022539838650242894,0.6199616965671908,5.933527786973056,-0.14899140307574243,-0.2854574191485743,0.1549904241417977,0.4225511690603007,-19.9786402,-21.4458793,-29.47687018929974,-0.30447578982695245,0.0
440,15.400000000000052,-0.2708119650455816,-0.025478950235648945,0.6789004512626606,5.924360414957041,-0.1589539218246668,-0.2838720798067696,0.16972511281566516,0.4194383821512422,-21.4458793,-22.913734,-32.13313032743045,-0.30447578982695245,0.0
441,15.435000000000052,-0.27095642044291124,-0.028529112616565655,0.7373884310524513,5.914663190788026,-0.1688587852302692,-0.28216256626395425,0.18434710776311283,0.41611157124179,-22.913734,-24.3882837,-34.76397595447411,-0.30447578982695245,0.0
442,15.470000000000052,-0.2711163496684702,-0.03167516783705615,0.7953955944464638,5.904451902849255,-0.17870159030522176,-0.2803256104051347,0.19884889861161595,0.412569623648438,-24.3882837,-25.9325477,-37.298590486806226,-0.30447578982695245,0.0
443,15.505000000000052,-0.2712906732707355,-0.034847772704994284,0.8528909799903127,5.893743768647502,-0.18847753426552583,-0.2783416387280873,0.21322274499757818,0.40880051491588243,-25.9325477,-27.2688582,-39.69090385465674,-0.30447578982695245,0.0
444,15.540000000000052,-0.27148035694237715,-0.03821262805594139,0.9098453106395814,5.88255638877453,-0.1981823762026729,-0.27626231185182604,0.22746132765989535,0.4048403107637537,-27.2688582,-28.8605912,-41.845128941558656,-0.30447578982695245,0.0
445,15.575000000000053,-0.27168572439076455,-0.04154153615070855,0.9662287381980231,5.870908599468528,-0.2078115975107771,-0.2740201389130201,0.24155718454950578,0.40064482433185294,-28.8605912,-30.3926472,-43.85982454636259,-0.30447578982695245,0.0
446,15.610000000000053,-0.2719043597770483,-0.04487296504618121,1.022009051562211,5.858821390344342,-0.21735973261038938,-0.2716284681200243,0.2555022628905527,0.3962244609184911,-30.3926472,-31.8123478,-45.63015900444989,-0.30447578982695245,0.0
447,15.645000000000053,-0.27213636200545444,-0.04828928538125932,1.077156131197354,5.84631591412802,-0.22682201694350992,-0.26911400761716475,0.2692890327993385,0.3915986900804323,-31.8123478,-33.3053613,-47.15839525859101,-0.30447578982695245,0.0
448,15.680000000000053,-0.27238241827831633,-0.0517147926733168,1.131640334108412,5.833414104174365,-0.23619378470141883,-0.26645571031062854,0.282910083527103,0.3867548672976136,-33.3053613,-34.7092706,-48.52022198518854,-0.30447578982695245,0.0
449,15.715000000000053,-0.27264346148388685,-0.05521076072383302,1.18543221160739,5.8201387725327836,-0.24547036046324755,-0.2636740587922475,0.2963580529018475,0.38170839800741296,-34.7092706,-36.2267098,-49.68602878413325,-0.30447578982695245,0.0
450,15.750000000000053,-0.27292009754937574,-0.05866617186981293,1.2385020215059503,5.806513857559484,-0.25464687468606384,-0.26073749826876147,0.3096255053764876,0.37643970443568897,-36.2267098,-37.6986836,-50.74947140597256,-0.30447578982695245,0.0
451,15.785000000000053,-0.27321199926361706,-0.06210395974715133,1.2908192027149141,5.792564751406546,-0.2637180645529323,-0.2576550936398158,0.32270480067872853,0.37095665052293586,-37.6986836,-39.1556839,-51.67856961269918,-0.30447578982695245,0.0
452,15.820000000000054,-0.27351969392327447,-0.06552053804725744,1.3423539249262284,5.778317440908401,-0.2726788454364852,-0.2544279668966928,0.3355884812315571,0.3652618158332248,-39.1556839,-40.7197066,-52.51426195177471,-0.30447578982695245,0.0
453,15.855000000000054,-0.27384243680567977,-0.06880843923648983,1.3930752481209783,5.7637995655365,-0.2815236237874589,-0.2510259279491413,0.34826881203024457,0.35933678211458947,-40.7197066,-42.2290625,-53.32578050700398,-0.30447578982695245,0.0
454,15.890000000000054,-0.2741787715038848,-0.07199617137750369,1.4429516033098375,5.749040204755232,-0.2902464710616877,-0.2474600055356891,0.3607379008274594,0.35319096545915774,-42.2290625,-43.6058013,-54.07023958030778,-0.30447578982695245,0.0
455,15.925000000000054,-0.2745297492278995,-0.07517729558618469,1.4919537153550984,5.734068029711093,-0.29884219007511403,-0.2437609578962706,0.3729884288387746,0.34684711294785975,-43.6058013,-45.0376907,-54.74262995256296,-0.30447578982695245,0.0
456,15.960000000000054,-0.2748974865449758,-0.07828616907876329,1.5400531548109722,5.718911974269375,-0.3073058191803628,-0.2399114716685986,0.38501328870274304,0.3402956652332071,-45.0376907,-46.5220312,-55.443193937430834,-0.30447578982695245,0.0
457,15.995000000000054,-0.27528251585112384,-0.08125876108673213,1.5872202230961925,5.703602681412315,-0.3156318006868925,-0.23589482273469561,0.3968050557740481,0.3335275438303604,-46.5220312,-47.9260322,-56.18188823209578,-0.30447578982695245,0.0
458,16.030000000000054,-0.27568565278230883,-0.08414240344881496,1.6334255474862214,5.68817144827837,-0.3238145825298571,-0.23172801728455086,0.40835638687155534,0.32655642506462257,-47.9260322,-49.4066613,-56.91099407127721,-0.30447578982695245,0.0
459,16.065000000000055,-0.2761076446859143,-0.08685133454921323,1.6786397804288626,5.672650395010004,-0.33184850472559324,-0.22738792487702417,0.41965994510721566,0.31936905367823293,-49.4066613,-50.9015918,-57.71211039559429,-0.30447578982695245,0.0
460,16.100000000000055,-0.27654789359025056,-0.08935164902855153,1.722832466726988,5.6570732870255185,-0.3397273737194901,-0.2228671794126344,0.430708116681747,0.3119628568618137,-50.9015918,-52.3864801,-58.55861808930727,-0.30447578982695245,0.0
461,16.135000000000055,-0.27700560098670324,-0.09162919837596117,1.7659730809553074,5.64147481649351,-0.34744484411205134,-0.2181644678689479,0.44149327023882684,0.30433940220943156,-52.3864801,-53.8559989,-59.441812414139754,-0.30447578982695245,0.0
462,16.170000000000055,-0.27748012718821746,-0.09367355209421646,1.8080313782744857,5.62589030826079,-0.35499454557743865,-0.21327967857213942,0.4520078445686214,0.29650112983465504,-53.8559989,-55.3114057,-60.361225948469595,-0.30447578982695245,0.0
463,16.205000000000055,-0.27797100264063235,-0.09547245827129935,1.8489774374882135,5.610355633383099,-0.36237009556772865,-0.2082122249490422,0.4622443593720534,0.28845022285573846,-55.3114057,-56.7507294,-61.31932864762853,-0.30447578982695245,0.0
464,16.240000000000055,-0.27847789168370984,-0.09701456876138681,1.8887816634942343,5.594907150301058,-0.36956509704602303,-0.20296186559366428,0.47219541587355857,0.2801891562001497,-56.7507294,-58.1750595,-62.32101876429943,-0.30447578982695245,0.0
465,16.275000000000055,-0.27900055574820337,-0.09828687170808759,1.9274147913783732,5.579581643453594,-0.3765731369514811,-0.1975279263896857,0.4818536978445933,0.27172017165750667,-58.1750595,-59.9259278,-63.39374714844206,-0.30447578982695245,0.0
466,16.310000000000056,-0.2795344242986284,-0.09898852661168411,1.9648437984072167,5.5644196816419,-0.3833862604648233,-0.19182299726029492,0.49121094960180417,0.26298736423752134,-59.9259278,-62.1797058,-64.82595642538352,-0.30447578982695245,0.0
467,16.345000000000056,-0.2800640700779051,-0.09866959449244539,2.0010257470511337,5.549471078056918,-0.3899926707121046,-0.1857149361504504,0.5002564367627834,0.25390500560256424,-62.1797058,-64.0865929,-67.09029375635099,-0.30447578982695245,0.0
468,16.380000000000056,-0.2805719221100387,-0.09759239045553725,2.0359158209557253,5.534788571953412,-0.39637971084257106,-0.17928668441022125,0.5089789552389313,0.24453192900144757,-64.0865929,-65.6817438,-70.19897012122021,-0.30447578982695245,0.0
469,16.415000000000056,-0.28104846461739763,-0.09598818452150204,2.0694770013062,5.520419371211272,-0.40253746300417204,-0.17261183018379309,0.51736925032655,0.2349206991453141,-65.6817438,-67.0499022,-73.33685889395174,-0.30447578982695245,0.0
470,16.450000000000056,-0.2814904412679713,-0.09401598454351356,2.101678603439243,5.506405842684437,-0.4084582031609896,-0.1657421617548954,0.5254196508598108,0.2251092464964647,-67.0499022,-67.7433503,-75.33976686854301,-0.30447578982695245,0.0
471,16.485000000000056,-0.281905126315495,-0.09220941472419453,2.132500551520315,5.492781191967709,-0.4141379955048333,-0.15884235172193495,0.5331251378800788,0.2152111739018538,-67.7433503,-68.2886049,-76.2529574511721,-0.30447578982695245,0.0
472,16.520000000000056,-0.2823090264306294,-0.09066036772479913,2.16193240134525,5.479569676785225,-0.419576333516975,-0.15194373330308455,0.5404831003363125,0.20525050802342706,-68.2886049,-69.5476174,-76.87953226470408,-0.30447578982695245,0.0
473,16.555000000000057,-0.28271052556460186,-0.08873855911570816,2.189956852474685,5.466801261942885,-0.42476999752221434,-0.1448599730179729,0.5474892131186713,0.1951053197480323,-69.5476174,-71.0780528,-77.86564740603721,-0.30447578982695245,0.0
